,Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
916346,357954,STEWART STREET MARKET  ,Convenience Store,1812,8th Ave, ,Seattle,WA,98101,1310,KING,47.61422,-122.3341,09/11/2002,04/18/2005
916347,747486,STEWART STREET MARKET  ,Convenience Store,1812,8th Ave, ,Seattle,WA,98101,1310,KING,47.61422,-122.3341,05/05/2005,05/11/2015
916349,421425,STILNOVICH CORNER PRODUCE  ,Fruits/Veg Specialty,1500,Pike Pl # 12, ,Seattle,WA,98101,1527,KING,47.60875,-122.3405,11/26/2002,03/20/2007
916358,1400534,Stockbox  ,Medium Grocery Store,901,James St,,Seattle,WA,98104,2115,KING,47.60553,-122.3246,04/03/2020, 
916359,1111847,Stockbox First Hill Grocery  ,Medium Grocery Store,901,James St, ,Seattle,WA,98104,2115,KING,47.60552,-122.3246,09/30/2013,04/02/2020
916360,1065813,Stockbox South Park Grocery  ,Medium Grocery Store,8520,14th Ave S, ,Seattle,WA,98108,4803,KING,47.52665,-122.3148,08/17/2012,05/05/2015
916361,751317,Stone Way Market  ,Convenience Store,4105,Stone Way N, ,Seattle,WA,98103,8020,KING,47.65687,-122.3424,07/07/2005,07/31/2016
916362,1273086,Stoneway Market  ,Convenience Store,4105,Stone Way N, ,Seattle,WA,98103,8020,KING,47.65685,-122.3424,03/07/2017,09/23/2019
916363,421005,STOP & GO GROCERY  ,Convenience Store,3233,NE 125th St, ,Seattle,WA,98125,4516,KING,47.7192,-122.2935,10/09/1996,02/28/2006
916379,1053530,Stop N Go  ,Convenience Store,7510,15th Ave NW, ,Seattle,WA,98117,5409,KING,47.68361,-122.3767,06/28/2012,06/17/2015
916389,556182,SUMMIT FOOD MART  ,Convenience Store,530,Summit Ave E, ,Seattle,WA,98102,4820,KING,0.0,0.0,11/20/2001,12/18/2002
916390,632687,SUMMIT FOODS  ,Convenience Store,530,Summit Ave E, ,Seattle,WA,98102,4820,KING,0.0,0.0,03/01/1989,11/30/1999
916391,640345,SUMMIT FOODS  ,Convenience Store,530,Summit Ave E, ,Seattle,WA,98102,4820,KING,47.62412,-122.3253,10/06/2004, 
916393,643576,SUN DELI MART  ,Convenience Store,2701,Airport Way S, ,Seattle,WA,98134,2112,KING,0.0,0.0,09/29/1994,12/31/1997
916394,757070,SUN DELI MART  ,Convenience Store,2701,Airport Way S, ,Seattle,WA,98134,2112,KING,47.57958,-122.3214,08/04/2005,06/06/2006
916395,757070,SUN DELI MART  ,Convenience Store,2701,Airport Way S, ,Seattle,WA,98134,2112,KING,47.57958,-122.3214,04/09/2008,10/15/2008
916396,571816,SUN GROCERY  ,Small Grocery Store,2604,1st Ave, ,Seattle,WA,98121,1305,KING,0.0,0.0,04/10/1989,07/31/1994
916397,648340,SUN HILL MART  ,Convenience Store,8355,15th Ave NW, ,Seattle,WA,98117,3604,KING,0.0,0.0,05/19/2003,12/20/2004
916400,349628,SUN PRODUCE  ,Fruits/Veg Specialty,88,Pike St, ,Seattle,WA,98101,2025,KING,0.0,0.0,12/18/1984,02/23/1999
916401,318400,SUN SANG PRODUCE  ,Fruits/Veg Specialty,3215,Beacon Ave S, ,Seattle,WA,98144,6330,KING,47.57489,-122.3092,09/14/2004,05/10/2006
916402,551651,SUN'S GROCERY  ,Convenience Store,2604,1st Ave, ,Seattle,WA,98121,1305,KING,0.0,0.0,08/01/1994,05/28/1998
916403,596334,SUN'S GROCERY  ,Convenience Store,2604,1st Ave, ,Seattle,WA,98121,1305,KING,47.61533,-122.3497,06/16/1998,06/09/2009
916404,891850,Sunfresh Market  ,Small Grocery Store,5501,Roosevelt Way NE, ,Seattle,WA,98105,3630,KING,47.66858,-122.3175,10/06/2010,08/07/2012
916410,726402,SUNNYSIDE DELI & GROCERY  ,Convenience Store,2320,N 45th St, ,Seattle,WA,98103,6906,KING,0.0,0.0,03/01/1994,10/30/1995
916411,513567,SUNNYSIDE DELI GROCERY  ,Convenience Store,2320,N 45th St # 45th, ,Seattle,WA,98103,6906,KING,0.0,0.0,03/20/1991,12/12/1993
916417,1137093,Sunset Grocery  ,Convenience Store,8115,Rainier Ave S, ,Seattle,WA,98118,4446,KING,47.52993,-122.27,03/21/2014,03/23/2014
916418,1137093,Sunset Grocery  ,Convenience Store,8115,Rainier Ave S, ,Seattle,WA,98118,4446,KING,47.52993,-122.27,05/20/2014,09/26/2016
916436,575064,SUNSHINE PRODUCE  ,Fruits/Veg Specialty,1831,E Madison St, ,Seattle,WA,98122,2839,KING,0.0,0.0,11/21/1991,04/30/2001
916437,354095,SUNSHINE PRODUCE  ,Fruits/Veg Specialty,1831,E Madison St, ,Seattle,WA,98122,2839,KING,0.0,0.0,05/31/2001,04/26/2004
916438,466351,SUNSTAR 99 CENT STORE  ,Convenience Store,4341,University Way NE, ,Seattle,WA,98105,5808,KING,0.0,0.0,03/18/1993,11/02/1993
916442,784933,SUPER 24 FOOD STORE  ,Convenience Store,5455,Delridge Way SW, ,Seattle,WA,98106,1479,KING,47.55205,-122.3631,05/17/2006,03/26/2008
916443,537947,SUPER 24 FOOD STORE #24  ,Convenience Store,5455,Delridge Way SW, ,Seattle,WA,98106,1479,KING,47.55205,-122.3631,10/02/1987,04/23/2006
916444,361070,SUPER 97 CENT STORES  ,Small Grocery Store,109,Broadway E, ,Seattle,WA,98102,5711,KING,0.0,0.0,01/31/1991,02/21/1993
916445,264503,SUPER 97 CENT STORES  ,Unknown,109,Broadway E, ,Seattle,WA,98102,5711,KING,0.0,0.0,01/21/1993,10/28/1997
916446,773826,SUPER 97 STORE  ,Convenience Store,109,Broadway E, ,Seattle,WA,98102,5711,KING,47.61885,-122.321,12/20/2005,07/31/2006
916447,795226,SUPER 97 STORE  ,Medium Grocery Store,109,Broadway E, ,Seattle,WA,98102,5711,KING,47.61885,-122.321,08/16/2006,10/28/2013
916449,597376,SUPER DELI & GROCERY  ,Convenience Store,9051,35th Ave SW, ,Seattle,WA,98126,3820,KING,0.0,0.0,01/09/1996,02/17/2005
916450,740117,SUPER DELI & GROCERY  ,Convenience Store,9051,35th Ave SW, ,Seattle,WA,98126,3820,KING,47.52135,-122.3768,03/02/2005,12/15/2009
916451,887408,Super Deli & Grocery  ,Convenience Store,9051,35th Ave SW, ,Seattle,WA,98126,3820,KING,47.52135,-122.3768,05/07/2009,08/01/2013
916453,1106569,Super Deli Mart  ,Convenience Store,9051,35th Ave Sw, ,Seattle,WA,98126,3820,KING,47.52135,-122.3768,08/02/2013,01/07/2014
916454,1128691,Super Deli Mart  ,Convenience Store,9051,35th Ave SW, ,Seattle,WA,98126,3820,KING,47.52135,-122.3768,01/17/2014,11/15/2021
916455,1479125,Super Deli Mart  ,Convenience Store,9051,35th Ave SW,,Seattle,WA,98126,3820,KING,47.52129,-122.3773,11/16/2021, 
916459,1037202,Super Mercado Latino  ,Small Grocery Store,14016,Aurora Ave N, ,Seattle,WA,98133,6915,KING,47.73084,-122.3451,03/20/2012,03/12/2014
916462,958363,Superior Import Market  ,Small Grocery Store,12528,Lake City Way NE,Unit 2,Seattle,WA,98125,4425,KING,47.71977,-122.2948,09/03/2010,11/20/2012
916463,993764,Supreme Corner Store  ,Small Grocery Store,1265,S Main St,Ste 102,Seattle,WA,98144,2003,KING,47.59997,-122.3145,04/06/2011,10/24/2017
916465,451469,SWEET STOP GROCERY  ,Convenience Store,9905,8th Ave SW, ,Seattle,WA,98106,3036,KING,0.0,0.0,09/10/1992,03/29/2005
916474,1111750,T T  Mini Mart  ,Convenience Store,5603,Rainier Ave S, ,Seattle,WA,98118,2442,KING,47.55189,-122.2782,12/11/2013,04/05/2016
916480,1279049,Taftan Bazaar And Halal Meat  ,Medium Grocery Store,12325,Roosevelt Way Ne, ,Seattle,WA,98125,4813,KING,47.71856,-122.3181,04/18/2017, 
916481,570319,TAGLAS STORE  ,Bakery Specialty,4423,Rainier Ave S, ,Seattle,WA,98118,1372,KING,47.56365,-122.2881,10/15/2002,06/01/2014
916483,589210,TAJ MAHAL EMPORIUM  ,Unknown,1501,E Pike St # 513, ,Seattle,WA,98122,4127,KING,0.0,0.0,04/22/1987,10/06/1994
916486,622526,TAN DUC GROCERY  ,Unknown,10005,Aurora Ave N, ,Seattle,WA,98133,9328,KING,0.0,0.0,04/15/1985,06/19/1994
916487,305730,TAN THANH MARKET  ,Small Grocery Store,5711,Rainier Ave S, ,Seattle,WA,98118,2703,KING,0.0,0.0,09/10/1993,11/02/1993
916488,372560,TAN-DUC GROCERY  ,Unknown,10005,Aurora Ave N, ,Seattle,WA,98133,9328,KING,0.0,0.0,08/16/1994,12/30/2000
916489,388602,TANA GROCERY  ,Convenience Store,4306,SW Alaska St, ,Seattle,WA,98116,4407,KING,0.0,0.0,07/26/1994,12/01/2002
916490,671662,TANA MARKET  ,Small Grocery Store,2518,E Cherry St, ,Seattle,WA,98122,4932,KING,47.60804,-122.2992,05/03/2002,12/20/2018
916491,1423578,Tana Market  ,Small Grocery Store,2518,E Cherry St,,Seattle,WA,98122,4932,KING,47.60818,-122.2993,10/26/2020, 
916496,1381650,Target Store	T3327 T3327,Super Store,1448,NW Market St, ,Seattle,WA,98107,3743,KING,47.66869,-122.3755,10/08/2019, 
916502,829302,Target Store T-0637,Super Store,2800,SW Barton St, ,Seattle,WA,98126,3975,KING,47.52107,-122.3684,08/08/2007, 
916506,902763,Target Store T-1284,Super Store,302,NE Northgate Way, ,Seattle,WA,98125,6047,KING,47.70865,-122.3259,06/16/2009, 
916507,1065719,Target Store T-2786,Super Store,1401,2nd Ave, ,Seattle,WA,98101,2007,KING,47.60862,-122.3384,07/10/2012, 
916508,1368799,Target Store T3286,Super Store,4535,University Way NE, ,Seattle,WA,98105,4510,KING,47.66233,-122.3131,06/20/2019, 
916524,724821,TAYLOR AVE GROCERY  ,Convenience Store,551,Aloha St, ,Seattle,WA,98109,3924,KING,0.0,0.0,12/19/1984,10/08/1998
916527,395355,TERVO'S MINI MART  ,Convenience Store,4415,Fauntleroy Way SW, ,Seattle,WA,98126,2631,KING,0.0,0.0,03/23/1987,04/14/1993
916528,440315,TERVO'S MINI MART  ,Convenience Store,4415,Fauntleroy Way SW, ,Seattle,WA,98126,2631,KING,0.0,0.0,04/15/1993,01/21/1994
916529,298110,TERVO'S MINI MART  ,Convenience Store,4415,Fauntleroy Way SW, ,Seattle,WA,98126,2631,KING,0.0,0.0,03/24/1994,07/11/2001
916530,930398,Tervo's Mini Mart  ,Convenience Store,4415,Fauntleroy Way SW, ,Seattle,WA,98126,2631,KING,47.56392,-122.378,01/25/2010,05/01/2011
916533,713125,TEXACO FOOD MART  267,Convenience Store,1500,Broadway, ,Seattle,WA,98122,3811,KING,0.0,0.0,01/11/1989,05/14/2000
916535,454347,TEXACO MADISON EXPRESS LANE  ,Unknown,1701,E Madison St, ,Seattle,WA,98122,2732,KING,0.0,0.0,12/10/1992,10/16/1994
916536,334965,TEXACO MADISON EXPRESS LANE  ,Convenience Store,1701,E Madison St, ,Seattle,WA,98122,2732,KING,0.0,0.0,10/05/1995,09/24/2003
916538,567931,THE BUTCHER SHOPPE  ,Meat/Poultry Specialty,1918,NW 65th St, ,Seattle,WA,98117,5712,KING,0.0,0.0,03/17/1970,11/28/2000
916543,250461,THE FOOD MERCHANT  ,Supermarket,11225,1st Ave S, ,Seattle,WA,98168,2001,KING,0.0,0.0,09/20/1977,02/23/1995
916546,1033109,The Green Deli Store  ,Small Grocery Store,3621,33rd Ave S,Ste C6,Seattle,WA,98144,6962,KING,47.57119,-122.2911,12/22/2011, 
916548,465656,THE HIGHLANDS MARKET  ,Convenience Store,14415,Greenwood Ave N, ,Seattle,WA,98133,6814,KING,0.0,0.0,08/21/1990,11/30/1993
916551,713347,THE LITTLE STORE  ,Convenience Store,8721,8th Ave NW, ,Seattle,WA,98117,3228,KING,0.0,0.0,08/17/1995,07/11/2001
916556,1084246,The Live Butcher LLC  ,Meat/Poultry Specialty,9432,16th Ave Sw, ,Seattle,WA,98106,2824,KING,47.51871,-122.3551,12/18/2012, 
916557,355491,THE LYNN STREET DELI MARKET  ,Convenience Store,2243,Franklin Ave E, ,Seattle,WA,98102,3425,KING,0.0,0.0,12/22/1992,10/17/1994
916558,1055936,The Peach Pit  ,Fruits/Veg Specialty,12230,Aurora Ave N, ,Seattle,WA,98133,8033,KING,47.7188,-122.3449,06/29/2012,03/12/2014
916559,401929,THE SOUK  ,Small Grocery Store,1916,Pike Pl,Ste 11,Seattle,WA,98101,1056,KING,47.60981,-122.3423,11/29/1976,03/03/2020
916560,465326,THE SOUK  ,Small Grocery Store,11730,Pinehurst Way NE # B, ,Seattle,WA,98125,5117,KING,0.0,0.0,10/20/1992,08/14/1998
916561,1397162,The Souk N/A,Combination Grocery/Other,1916,Pike Pl,Ste 11,Seattle,WA,98101,1056,KING,47.61006,-122.3428,03/18/2020, 
916563,641236,THE WICKER BASKET  ,Convenience Store,6757,8th Ave NW, ,Seattle,WA,98117,5130,KING,0.0,0.0,05/03/1990,08/01/1993
916564,502189,THE WICKER BASKET  ,Convenience Store,6757,8th Ave NW, ,Seattle,WA,98117,5130,KING,0.0,0.0,08/13/1993,07/11/2001
916566,970596,Theo's Fresh Produce LLC  ,Combination Grocery/Other,8221,Greenwood Ave N, ,Seattle,WA,98103,4232,KING,47.68897,-122.3554,10/05/2010,02/07/2013
916567,608664,THIA'S FRUIT & FLOWERS  ,Fruits/Veg Specialty,110,Boren Ave S, ,Seattle,WA,98144,2015,KING,0.0,0.0,04/08/1997,11/24/1997
916568,1032145,Thomas Market  ,Convenience Store,233,Summit Ave E, ,Seattle,WA,98102,5618,KING,47.62004,-122.3254,12/14/2011,05/10/2012
916569,1055388,Thomas Market & Deli  ,Convenience Store,233,Summit Ave E, ,Seattle,WA,98102,5618,KING,47.62004,-122.3254,06/18/2012, 
916578,1036537,Tienda La Bahia  ,Combination Grocery/Other,7555,15 Ave NW, ,Seattle,WA,98117, ,KING,47.68491,-122.3768,03/29/2012,03/18/2013
916580,792372,TIENDA LA CARMELITA # 2  ,Convenience Store,8524,14th Ave S, ,Seattle,WA,98108,4803,KING,47.52678,-122.3148,06/16/2006,06/04/2007
916582,778473,TIENDA LATINA EL QUETZAL  ,Medium Grocery Store,9618,4th Ave SW # 2, ,Seattle,WA,98106,3115,KING,47.51645,-122.34,02/08/2006,06/03/2007
916584,1009684,Tienda Latina Quetzal  ,Convenience Store,9240,2nd Ave SW,Ste 100,Seattle,WA,98106,3327,KING,47.52046,-122.336,07/14/2011,01/26/2014
916589,1096876,Tienda Mi Pueblita  ,Convenience Store,4309,S Henderson St, ,Seattle,WA,98118,4998,KING,47.52329,-122.2783,05/20/2013,03/16/2018
916590,775042,TIENDA MI PUEBLITO  ,Convenience Store,4309,S Henderson St, ,Seattle,WA,98118,4910,KING,47.52329,-122.2783,01/30/2006,05/30/2007
916591,1123613,Tienda Super  ,Convenience Store,9428,Delridge Way SW, ,Seattle,WA,98106,2733,KING,47.51819,-122.3559,03/27/2014,05/01/2016
916597,1321186,Tilth Alliance  ,Food Buying Co-op,4649,Sunnyside Ave N,Ste 100,Seattle,WA,98103,6952,KING,47.66346,-122.3302,06/01/2018, 
916609,948328,TONY'S BAKERY & DELI  ,Bakery Specialty,6020,Martin Luther King Jr Way S, ,Seattle,WA,98118,3142,KING,47.54789,-122.2863,05/18/2010,04/13/2015
916610,1251690,Tony's Bakery & Deli  ,Medium Grocery Store,6020,Martin Luther King Jr Way S, ,Seattle,WA,98118,3142,KING,47.54742,-122.2861,09/07/2016,05/19/2021
916615,955127,Tony's Market  ,Fruits/Veg Specialty,9050,35th Ave SW, ,Seattle,WA,98126,3821,KING,47.52138,-122.3767,08/19/2010,04/13/2015
916616,297864,TOP BANANA  ,Fruits/Veg Specialty,6501,15th Ave NW, ,Seattle,WA,98117,5506,KING,0.0,0.0,08/17/1995,07/05/1999
916627,711615,TOP HAT MINI MART  ,Convenience Store,10723,1st Ave S, ,Seattle,WA,98168,1300,KING,47.50713,-122.3337,09/18/1991,03/29/2006
916636,274877,TOWFIQ HALLAL MEAT  ,Medium Grocery Store,2000,23rd Ave S,And B Ste A,Seattle,WA,98144,4604,KING,47.58511,-122.3029,04/08/1997,11/29/2017
916637,1220795,Towhid Market LLC  ,Combination Grocery/Other,1022,Sw Henderson St, ,Seattle,WA,98106,2547,KING,47.52286,-122.3491,12/28/2015,09/23/2019
916643,961268,Town Market  ,Convenience Store,10704,5th Ave NE, ,Seattle,WA,98125,7206,KING,47.70741,-122.3232,08/04/2010,04/13/2015
916647,424598,TRADER JOE'S 130,Supermarket,1700,E Madison St, ,Seattle,WA,98122,2798,KING,47.61584,-122.3096,07/19/2004, 
916649,1160652,Trader Joe's 135,Supermarket,1916,Queen Anne Ave N, ,Seattle,WA,98109,2548,KING,47.63622,-122.3569,08/01/2014,05/05/2015
916651,707186,TRADER JOES  135,Supermarket,1916,Queen Anne Ave N,,Seattle,WA,98109,2548,KING,47.63622,-122.3569,01/22/2001, 
916652,591042,TRADER JOES  137,Supermarket,4555,Roosevelt Way NE, ,Seattle,WA,98105,1736,KING,47.663,-122.3175,01/22/2001, 
916657,882313,Trader Joes 147,Supermarket,4609,14th Ave NW, ,Seattle,WA,98107,4621,KING,47.66242,-122.3737,02/04/2009, 
916659,1053853,Trader Joes 157,Supermarket,4545,Fauntleroy Way SW, ,Seattle,WA,98126,2739,KING,47.5617,-122.3809,04/06/2012, 
916661,357443,TRAVELIN TAILS  ,Seafood Specialty,2515,S 118th St, ,Seattle,WA,98168,1221,KING,0.0,0.0,06/23/1993,10/17/1994
916663,1168155,Trimurti LLC  ,Convenience Store,5235,Delridge Way Sw, ,Seattle,WA,98106,1377,KING,47.55407,-122.363,11/05/2014,03/18/2018
916664,922675,TRINITY MARKET & DELI  ,Convenience Store,4301,Roosevelt Way NE, ,Seattle,WA,98105,4717,KING,47.65955,-122.3178,12/10/2009,06/05/2011
916665,1003104,Trinity Market & Deli  ,Convenience Store,4301,Roosevelt Way NE, ,Seattle,WA,98105,4717,KING,47.65955,-122.3178,06/06/2011,09/08/2015
916666,1212229,Trinity Market & Deli  ,Small Grocery Store,4301,Roosevelt Way NE, ,Seattle,WA,98105,4717,KING,47.65955,-122.3178,09/09/2015, 
916667,538139,TROLLEY STOP DELI MART  ,Convenience Store,406,5th Ave S, ,Seattle,WA,98104,2806,KING,0.0,0.0,08/12/2003,07/05/2004
916669,951126,TT MINI MART  ,Convenience Store,5603,Rainier Ave S, ,Seattle,WA,98118,2442,KING,47.55189,-122.2782,05/28/2010,07/19/2011
916670,1055049,TT Mini Mart  ,Convenience Store,5603,Rainier Ave S, ,Seattle,WA,98118,2442,KING,47.55189,-122.2782,12/17/2012,06/01/2014
916671,1239590,Tt Mini Mart  ,Convenience Store,5603,Rainier Ave S, ,Seattle,WA,98118,2442,KING,47.55185,-122.2781,05/24/2016,12/04/2017
916672,1300143,Tt Mini Mart  ,Convenience Store,5603,Rainier Ave S, ,Seattle,WA,98118,2442,KING,47.55185,-122.2781,12/13/2017, 
916673,1169869,Tukwila 76  ,Convenience Store,15060,Tukwila International Blvd, ,Seattle,WA,98188,2244,KING,47.46715,-122.2879,11/25/2014, 
916681,705849,TUNLE SAAB MARKET  ,Unknown,2826,M L King Jr Way S, ,Seattle,WA,98144,6004,KING,0.0,0.0,11/28/2001,11/14/2002
916682,370197,TW YOUNG MARKET  ,Fruits/Veg Specialty,7144,Beacon Ave S, ,Seattle,WA,98108,3913,KING,47.53786,-122.2943,03/19/2003,01/02/2011
916693,1249195,Twins Market  ,Convenience Store,3219,Mlk Jr Way S, ,Seattle,WA,98144,6046,KING,47.57428,-122.297,07/18/2016,04/04/2018
916694,781191,TY TY MARKET  ,Combination Grocery/Other,9417,16th Ave SW, ,Seattle,WA,98106,2825,KING,47.5186,-122.3552,03/07/2006,06/15/2021
916695,422049,U & I FOODS  ,Convenience Store,631,Western Ave, ,Seattle,WA,98104,1420,KING,0.0,0.0,07/11/1983,05/30/1996
916697,686292,U WAY GROCERY  ,Convenience Store,5202,University Way NE, ,Seattle,WA,98105,3519,KING,47.66654,-122.313,02/19/2003,11/04/2012
916698,664601,U-1 DISCOUNT  ,Convenience Store,8507,14th Ave S, ,Seattle,WA,98108,4804,KING,47.52683,-122.3149,03/05/1996,07/20/2016
916699,700690,U-WAY GROCERY  ,Convenience Store,5202,University Way NE, ,Seattle,WA,98105,3519,KING,0.0,0.0,03/02/1995,12/31/1996
916700,495339,U-WAY GROCERY  ,Convenience Store,5202,University Way NE, ,Seattle,WA,98105,3519,KING,0.0,0.0,01/07/1997,06/03/1999
916701,411703,U-WAY GROCERY  ,Convenience Store,5202,University Way NE, ,Seattle,WA,98105,3519,KING,0.0,0.0,08/12/1999,08/28/2002
916702,633531,UKRAINE INTERNATIONAL FOOD  ,Small Grocery Store,10410,Greenwood Ave N, ,Seattle,WA,98133,9196,KING,47.70471,-122.3554,08/22/1996,06/03/2007
916703,633531,UKRAINE INTERNATIONAL FOOD  ,Small Grocery Store,10410,Greenwood Ave N, ,Seattle,WA,98133,9196,KING,47.70471,-122.3554,01/08/2008,09/03/2018
916706,1015893,Union 76 1,Convenience Store,2220,E Union St, ,Seattle,WA,98122,2956,KING,47.61299,-122.3032,10/20/2011,01/04/2017
916709,728068,UNION GROCERY  ,Convenience Store,1400,18th Ave, ,Seattle,WA,98122,4126,KING,0.0,0.0,08/11/1995,03/10/1996
916710,677284,UNION GROCERY STORE  ,Convenience Store,1400,18th Ave, ,Seattle,WA,98122,4126,KING,0.0,0.0,04/03/1989,07/31/1995
916711,637515,UNION MARKET  ,Convenience Store,996,21st Ave, ,Seattle,WA,98122,4759,KING,0.0,0.0,10/08/2003,01/13/2005
916712,739394,UNION MARKET  ,Convenience Store,2101,E Union St, ,Seattle,WA,98122,2953,KING,47.61287,-122.3049,02/22/2005, 
916713,538131,UNION PARK GROCERY & DELI  ,Convenience Store,1312,Minor Ave, ,Seattle,WA,98101,2877,KING,0.0,0.0,08/25/1994,02/22/1995
916715,331655,UNION PARK GROCERY & DELI  ,Convenience Store,1310,Minor Ave, ,Seattle,WA,98101,4240,KING,0.0,0.0,08/28/1995,12/17/1996
916716,488076,UNION PARK GROCERY & DELI  ,Convenience Store,1312,Minor Ave, ,Seattle,WA,98101,2877,KING,47.61212,-122.326,02/11/1998,09/14/2015
916717,447489,UNION ST RED APPLE MARKET  ,Supermarket,1126,M L King Jr Way, ,Seattle,WA,98122,5052,KING,47.61182,-122.2962,05/27/1999,07/11/2005
916722,1211491,Union Station Market  ,Convenience Store,501,S. Jackson St., ,Seattle,WA,98104, ,KING,47.59917,-122.3271,08/24/2015,12/17/2018
916723,1371204,Union Station Market  ,Convenience Store,509,S Jackson St, ,Seattle,WA,98104,2898,KING,47.59917,-122.3272,08/12/2019, 
916724,792984,Union Store  ,Medium Grocery Store,8131,Rainier Ave S, ,Seattle,WA,98118,4446,KING,47.52951,-122.2701,07/27/2006, 
916725,750237,UNIVERSITY 76  ,Convenience Store,4557,Brooklyn Ave NE, ,Seattle,WA,98105,4508,KING,47.6628,-122.3143,06/08/2005,12/05/2007
916726,839887,University 76  ,Convenience Store,4557,Brooklyn Ave NE, ,Seattle,WA,98105,4508,KING,47.6628,-122.3143,07/03/2008,11/29/2017
916727,1113856,University Convenience Market  ,Convenience Store,5501,University Way Ne, ,Seattle,WA,98105,3520,KING,47.66865,-122.3131,10/28/2013, 
916728,270050,University District Farmers Market  ,Farmers' Market,5031,University Way NE, ,Seattle,WA,98105,4341,KING,47.66632,-122.3131,06/07/1994, 
916729,1069604,University Food & Beverages Market  ,Convenience Store,4203,University Way NE, ,Seattle,WA,98105,5806,KING,47.6584,-122.3133,10/15/2012,05/05/2015
916730,1208520,University Food And Beverage Market  ,Convenience Store,4203,University Way NE, ,Seattle,WA,98105,5806,KING,47.65855,-122.3132,08/20/2015,09/11/2020
916731,1101775,University Market And Deli  ,Convenience Store,734,12th Ave, ,Seattle,WA,98122,4408,KING,47.60906,-122.3167,02/07/2014,05/05/2015
916732,558811,UNIVERSITY MEAT & PRODUCE  ,Meat/Poultry Specialty,5501,University Way NE, ,Seattle,WA,98105,3520,KING,0.0,0.0,02/05/1997,12/14/1999
916733,569141,UNIVERSITY QUICK STOP  ,Convenience Store,4747,University Way NE, ,Seattle,WA,98105,4412,KING,0.0,0.0,07/21/2003,10/29/2004
916734,736134,University Quick Stop  ,Convenience Store,4747,University Way NE, ,Seattle,WA,98105,4412,KING,47.66443,-122.3131,12/23/2004,06/07/2006
916735,643303,University Seafood & Poultry  ,Seafood Specialty,1317,NE 47th St, ,Seattle,WA,98105,4486,KING,47.66304,-122.314,03/04/1970,05/30/2007
916736,643303,University Seafood & Poultry  ,Seafood Specialty,1317,NE 47th St, ,Seattle,WA,98105,4486,KING,47.66304,-122.314,09/06/2012,03/30/2021
916741,1052745,USA Gasoline 62515,Combination Grocery/Other,12733,1st Ave S, ,Seattle,WA,98168,2683,KING,47.4887,-122.3339,03/29/2012,10/15/2014
916742,351927,UW GROCERY  ,Convenience Store,5202,University Way NE, ,Seattle,WA,98105,3519,KING,0.0,0.0,03/26/1987,10/16/1994
916746,1090571,Uway Grocery  ,Convenience Store,5202,University Way Ne, ,Seattle,WA,98105,3519,KING,47.66654,-122.313,04/30/2013,11/29/2017
916752,350089,VALLEY HARVEST 3  ,Large Grocery Store,11656,68th Ave S, ,Seattle,WA,98178,2916,KING,0.0,0.0,04/18/2001,12/31/2001
916753,656741,VALLEY MARKET  ,Convenience Store,2338,Rainier Ave S, ,Seattle,WA,98144,5349,KING,0.0,0.0,01/03/1983,08/23/1992
